Subtitle Block,label,score
Wait. Where are you going?The exit's over there.,neutral,0.43709325790405273
"Well, I have to save my ass.",fear,0.25169557332992554
What kind of knight are you?,curiosity,0.6669963598251343
One of a kind.,neutral,0.9421024918556213
"Slow down. Slow down, baby, please.",caring,0.46830013394355774
I believe it's healthyto get to know someone,approval,0.8148888945579529
over a long period of time.Just call me old-fashioned.,neutral,0.8841484785079956
I don't want to rush intoa physical relationship.,disapproval,0.7852365970611572
I'm not emotionally readyfor a commitment of this,disapproval,0.7805410623550415
"magnitude, really,is the word I'm looking for.",neutral,0.7874593734741211
"Magnitude. Hey,that is unwanted physical contact.",neutral,0.6268026828765869
"Hey, what are you doing?",neutral,0.6012206673622131
"Okay, okay. Let's just back up a littleand take this one step at a time.",approval,0.6801123023033142
"We really should get to know each otherfirst as friends,",desire,0.51272052526474
or maybe even as pen pals.,neutral,0.9284909963607788
"'Cause I'm on the road a lot,but I just love receiving cards...",love,0.9629704356193542
"Hey, you know,I'd really love to stay, but...",love,0.9237074851989746
"Hey, hey, don't do that! That's my tail!That's my personal tail.",neutral,0.48197054862976074
You're gonna tear it off.I don't give permission to...,neutral,0.6325806379318237
What are you gonna do with that?,curiosity,0.7253220081329346
"Hey, now. No way. No! No!",disapproval,0.7780307531356812
"No, no! No. No, no, no! No!",disapproval,0.8354511857032776
"-Hi, Princess!-It talks!",neutral,0.8866466283798218
"Yeah, it's getting him to shut upthat's the trick.",neutral,0.37881410121917725
"Okay, you two, head for the exit!",neutral,0.7910904288291931
I'll take care of the dragon.,caring,0.9188695549964905
Run!,neutral,0.9538888335227966
You did it!,neutral,0.29228702187538147
You rescued me!You're amazing. You're...,admiration,0.9561166763305664
You're wonderful. You're...,admiration,0.9567486047744751
"A little unorthodox, I'll admit.",approval,0.6011863946914673
"But thy deed is great,and thine heart is pure.",admiration,0.9384382963180542
I am eternally in your debt.,neutral,0.3698483407497406
And where would a brave knight bewithout his noble steed?,curiosity,0.6571749448776245
"All right, I hope you heard that.She called me a noble steed.",optimism,0.9015058875083923
She think I'm a steed.,neutral,0.9681521058082581
"""he battle is won.",neutral,0.6928959488868713
"You may remove your helmet,good Sir Knight.",neutral,0.9294075965881348
-No.-Why not?,neutral,0.644086480140686
have helmet hair.,neutral,0.9485360383987427
Please. I would'st lookupon the face of my rescuer.,neutral,0.6208304762840271
"No, no, you wouldn't'st.",disapproval,0.7877076864242554
But how will you kiss me?,curiosity,0.7281432747840881
What? That wasn'tin the job description.,disapproval,0.4546487629413605
Maybe it's a perk.,neutral,0.6309916973114014
"No, it's destiny.You must know how it goes.",approval,0.7221447229385376
A princess locked in a towerand beset by a dragon,neutral,0.935763418674469
"is rescued by a brave knight,",neutral,0.8449040651321411
and then they share true love's first kiss.,love,0.6757696270942688
With Shrek? You think... Wait.,neutral,0.8114944696426392
Wait. Wait a second.You think that Shrek is your true love?,curiosity,0.46108266711235046
"Well, yes.",approval,0.635243833065033
You think Shrek is your true love!,neutral,0.6182937026023865
What is so funny?,amusement,0.6938837766647339
"Let's just say I'm not your type, okay?",neutral,0.435664564371109
Of course you are. You're my rescuer.,approval,0.6695728302001953
"Now... Now, remove your helmet.",neutral,0.9553742408752441
Look. I really don't thinkthis is a good idea.,disapproval,0.8877437114715576
-Just take off the helmet.-I'm not going to.,neutral,0.9050005674362183
-Take it off.-No!,neutral,0.9374232888221741
-Now!-Okay!,neutral,0.6055100560188293
"Easy. As you command, Your Highness.",neutral,0.43544691801071167
You... You're an ogre.,neutral,0.8444464802742004
You were expecting Prince Charming.,neutral,0.9509642720222473
"Well, yes, actually.",approval,0.7877935767173767
"Oh, no. This is all wrong.You're not supposed to be an ogre.",disapproval,0.8449621200561523
"Princess, I was sent to rescue youby Lord Farquaad, okay?",caring,0.4694383442401886
He's the one who wants to marry you.,neutral,0.5011146664619446
"Well, then why didn't he comerescue me?",neutral,0.5326409339904785
Good question. You should ask him thatwhen we get there.,admiration,0.9050847887992859
"But I have to be rescued by my true love,not by some ogre and his pet.",love,0.54810631275177
So much for noble steed.,neutral,0.463981032371521
"Look, Princess, you're not makingmy job any easier.",neutral,0.5143088102340698
"Well, I'm sorry, but your jobis not my problem.",remorse,0.7256321310997009
"You can tell Lord Farquaadthat if he wants to rescue me properly,",neutral,0.9546181559562683
I'll be waiting for him right here.,neutral,0.8995009064674377
"Hey! I'm no one's messenger boy,all right? I'm a delivery boy.",neutral,0.5648371577262878
You wouldn't dare.,neutral,0.6802259087562561
"-Put me down!-Ya comin', Donkey?",neutral,0.926680862903595
"Yeah, I'm right behind ya.",neutral,0.5428752899169922
"Put me down,or you will suffer the consequences!",neutral,0.7269570827484131
This is not dignified! Put me down!,disapproval,0.5487762689590454
"Okay, so here's another question.Say there's a woman that digs you, right,",neutral,0.6139295697212219
but you don't really like her that way.,neutral,0.5630639791488647
"How do you let her down real easyso her feelings aren't hurt,",curiosity,0.2631984353065491
but you don't get burned to a crispand eaten? How do you do that?,curiosity,0.4936668872833252
You just tell her she's not your true love.,neutral,0.8513563871383667
Everyone knowest what happenswhen you find your...,neutral,0.8892545104026794
Hey!,neutral,0.8101447224617004
The sooner we get to Duloc the better.,neutral,0.3627374470233917
"Yeah, you're gonna love it there,Princess. It's beautiful!",admiration,0.8420327305793762
And what of my groom-to-be?Lord Farquaad? What's he like?,curiosity,0.6585808992385864
"Let me put it this way, Princess.",neutral,0.9322047829627991
Men of Farquaad's statureare in short supply.,neutral,0.5862885117530823
"I don't know, Shrek.There are those who think little of him.",confusion,0.6047672629356384
"Stop it. Stop it, both of you.",anger,0.7189163565635681
"You know, you're just jealous you cannever measure up",neutral,0.5894429087638855
to a great ruler like Lord Farquaad.,neutral,0.7464494705200195
"Yeah, well,maybe you're right, Princess.",approval,0.7721949815750122
"But I'll let you do the ""measuring""when you see him tomorrow.",neutral,0.6627795100212097
Tomorrow? It'll take that long?,neutral,0.4511018991470337
"-Shouldn't we stop to make camp?-No, that'll take longer.",disapproval,0.4582337737083435
-We can keep going.-But there's robbers in the woods.,neutral,0.7419390678405762
"Time-out, Shrek! Camping's definitelystarting to sound good.",admiration,0.36091336607933044
"Hey, come on. I'm scarier than anythingwe're going to see in this forest.",fear,0.8209750652313232
I need to find somewhere to camp now!,desire,0.4838426411151886
"-Hey! Over here.-Shrek, we can do better than that.",optimism,0.6891782283782959
"Now, I don't thinkthis is fit for a princess.",disapproval,0.8702267408370972
"No, no, it's perfect.It just needs a few homey touches.",disapproval,0.5835676789283752
Homey touches? Like what?,neutral,0.46134477853775024
"A door?Well, gentlemen, I bid thee good night.",caring,0.4578395187854767
You want me to come in there and readyou a bedtime story? Because I will.,curiosity,0.5161982178688049
I said good night!,neutral,0.31015753746032715
"Shrek, what are you doing?",curiosity,0.5510904788970947
I... You know... Come on.I was just kidding.,amusement,0.8597221970558167
"And that one, that's Throwback,",neutral,0.9594926238059998
the only ogre to ever spitover three wheat fields.,neutral,0.936235785484314
Right. Yeah.,approval,0.6694797277450562
"Hey, can you tell my futurefrom these stars?",curiosity,0.6749498844146729
"Well, the stars don't tell the future,Donkey. They tell stories.",neutral,0.8557958006858826
"Look, there's Bloodnut, the flatulent.You can guess what he's famous for.",neutral,0.479775995016098
"All right, now I knowyou're making this up.",neutral,0.5179809331893921
"No, look. There he is,",neutral,0.4426078200340271
and there's the group of huntersrunning away from his stench.,neutral,0.8647164106369019
"Man, that ain't nothin'but a bunch of little dots.",neutral,0.8771321177482605
"You know, Donkey, sometimes thingsare more than they appear.",neutral,0.773908257484436
Forget it.,neutral,0.9663316607475281
"Hey, Shrek, what we gonna dowhen we get our swamp anyway?",neutral,0.6975775957107544
Our swamp?,neutral,0.5492779612541199
"You know, when we're throughrescuing the princess and all that stuff.",neutral,0.9043496251106262
"We? Donkey, there's no we.There's no our.",neutral,0.8301013112068176
There's just me and my swamp.,neutral,0.9608251452445984
The first thing I'm gonna do is builda 10-foot wall around my land.,neutral,0.6846214532852173
"You cut me deep, Shrek.You cut me real deep just now.",neutral,0.6463795304298401
You know what I think?,neutral,0.7586701512336731
I think this whole wall thingis just a way to keep somebody out.,neutral,0.9389331340789795
"-No, do ya think?-Are you hidin' something?",neutral,0.6688228249549866
"Never mind, Donkey.",neutral,0.9544865489006042
"This is another one ofthose onion things, isn't it?",confusion,0.600517749786377
"No, this is one of thosedrop-it-and-leave-it-alone things.",disapproval,0.6750240921974182
-Why don't you want to talk about it?-Why do you want to talk about it?,neutral,0.4830832779407501
-Why are you blocking?-I'm not blocking.,neutral,0.6966257095336914
"-Yes, you are.-Donkey, I'm warning you.",neutral,0.5029813051223755
"Who you trying to keep out?Just tell me that, Shrek. Who?",curiosity,0.6508743166923523
Everyone! Okay?,neutral,0.5436668992042542
Now we're gettin' somewhere.,neutral,0.9396005272865295
For the love of Pete!,love,0.9473738670349121
"What's your problem, Shrek? What yougot against the whole world, anyway?",curiosity,0.6653578281402588
"Look, I'm not the onewith the problem, okay?",neutral,0.4541725218296051
It's the world that seemsto have a problem with me.,neutral,0.3463385999202728
"People take one look at meand go, ""Help! Run!",neutral,0.8916639685630798
"""A big, stupid, ugly ogre!""",anger,0.4704846739768982
They judge mebefore they even know me.,neutral,0.9543044567108154
That's why I'm better off alone.,neutral,0.3944258391857147
You know what?,neutral,0.7227597832679749
"When we met, I didn't think you wasjust a big, stupid, ugly ogre.",annoyance,0.5395612120628357
"Yeah, I know.",approval,0.7289209961891174
"So, are there any donkeys up there?",curiosity,0.7423365116119385
"Well, there's Gabby,the small and annoying.",annoyance,0.8000027537345886
"Okay, okay. I see it now. The big, shinyone, right there. That one there?",approval,0.4370943307876587
-That's the moon.-Okay.,neutral,0.8744385838508606
Again. Show me again.,neutral,0.9377246499061584
"Mirror, mirror, show her to me.Show me the princess.",neutral,0.9267708659172058
Perfect.,admiration,0.8872915506362915
"Yeah, you know I like it like that.",love,0.7828048467636108
"-Come on, baby. I said I like it.-Donkey, wake up.",love,0.5521979331970215
-What?-Wake up.,neutral,0.9373606443405151
-What?-Morning.,neutral,0.9385343790054321
How do you like your eggs?,curiosity,0.7479700446128845
"-Good morning, Princess!-What's all this about?",neutral,0.31472107768058777
"You know, we kind of got offto a bad start yesterday.",disappointment,0.4998355507850647
"I wanted to make it up to you.I mean, after all, you did rescue me.",desire,0.7512891888618469
"""hanks.",neutral,0.9628282189369202
"Well, eat up.We've got a big day ahead of us.",neutral,0.6934112906455994
-Shrek!-What? It's a compliment.,neutral,0.2978851795196533
"Better out than in, I always say.",approval,0.4795548915863037
"Well, it's no way to behavein front of a princess.",disapproval,0.7707792520523071
-Thanks.-She's as nasty as you are.,gratitude,0.8920376896858215
"You know,you're not exactly what I expected.",disapproval,0.6145779490470886
"Well, maybe you shouldn't judge peoplebefore you get to know them.",neutral,0.5237120389938354
Hey!,neutral,0.8101447224617004
Princess!,admiration,0.5198323726654053
"Wait, wait. What are you doing?",curiosity,0.44973239302635193
"Be still, mon cherie,for I am your saviour!",caring,0.7405734658241272
And I am rescuing you from this green,neutral,0.5771039128303528
-beast.-Hey!,neutral,0.937861979007721
That's my princess! Go find your own!,love,0.21817974746227264
"Please, monster!Can't you see I'm a little busy here?",neutral,0.49373215436935425
"Look, pal, I don't knowwho you think you are!",confusion,0.8417449593544006
"Of course! How rude.Please, let me introduce myself.",annoyance,0.604559600353241
Merry Men!,neutral,0.29135262966156006
I steal from the richAnd give to the needy,neutral,0.8562499284744263
-He takes a wee percentage-But I'm not greedy,neutral,0.8187779784202576
"I rescue pretty damselsMan, I'm good",admiration,0.9210010170936584
"-What a guy, Monsieur Hood-Break it down",neutral,0.9622292518615723
I like an honest fightAnd a saucy little maid,love,0.8571610450744629
What he's basically saying isHe likes to get...,neutral,0.9666478633880615
Paid,neutral,0.9611717462539673
So,neutral,0.9464704990386963
When an ogre in the bushGrabs a lady by the tush,neutral,0.9503802061080933
-That's bad-That's bad,disapproval,0.5527822971343994
-That's bad-That's bad,disapproval,0.5527822971343994
When a beauty's with a beastIt makes me awfully mad,excitement,0.48489612340927124
"He's madHe's really, really mad",neutral,0.7550918459892273
I'll take my bladeAnd ram it through your heart,neutral,0.887130618095398
"Keep your eyes on me, boys'Cause I'm about to start",neutral,0.9406301975250244
"-Man, that was annoying!-You little...",annoyance,0.776771605014801
Shall we?,neutral,0.6112362742424011
Hold the phone.,neutral,0.9661155939102173
"Whoa, whoa, whoa. Hold on now.",neutral,0.6245760321617126
-Where did that come from?-What?,curiosity,0.5264092683792114
That! Back there. That was amazing!,admiration,0.9370033740997314
Where did you learn that?,curiosity,0.6514389514923096
"Well, when one lives alone,",neutral,0.9291261434555054
one has to learn these thingsin case there's a...,neutral,0.9290408492088318
-There's an arrow in your butt!-What?,neutral,0.7700439691543579
-Would you look at that?-No. This is all my fault.,disapproval,0.4467182755470276
-I'm so sorry.-Why? What's wrong?,remorse,0.751620888710022
-Shrek's hurt.-Shrek's hurt. Shrek's hurt?,neutral,0.9167699217796326
"No, Shrek's gonna die.",disapproval,0.3483749032020569
"Donkey, I'm okay.",approval,0.4516855478286743
"You can't do this to me, Shrek.I'm too young for you to die.",disapproval,0.4096165895462036
Keep your legs elevated.Turn your head and cough.,neutral,0.656757652759552
-Does anyone know the Heimlich?-Donkey! Calm down.,neutral,0.3412565588951111
"If you want to help Shrek,run into the woods",neutral,0.9097080230712891
and find me a blue flowerwith red thorns.,neutral,0.9660273790359497
"Blue flower, red thorns.Okay, I'm on it. Blue flower, red thorns.",neutral,0.77183598279953
"Blue flower, red thorns.",neutral,0.9648144245147705
"Don't die, Shrek. And if you seea long tunnel, stay away from the light!",caring,0.4157475531101227
-Donkey!-Donkey!,neutral,0.9669378995895386
"Yeah. Right. Blue flower, red thorns.",approval,0.6018013954162598
"-Blue flower, red thorns.-What are the flowers for?",neutral,0.6057173609733582
For getting rid of Donkey.,neutral,0.9687402844429016
"Now, you hold still,and I'll yank this thing out.",neutral,0.9003150463104248
Hey! Easy with the yankin'.,neutral,0.5473208427429199
"-I'm sorry, but it has to come out.-No, it's tender.",remorse,0.6917184591293335
"Now, hold on.",neutral,0.959953784942627
What you're doing is the oppositeof help.,neutral,0.4972466230392456
Don't move.,neutral,0.7846147418022156
"-Look, look, time-out.-Would you...",neutral,0.9413207173347473
Okay. What do you propose we do?,curiosity,0.7057327628135681
"Blue flower, red thorns. Blue flower,red thorns. Blue flower, red thorns.",neutral,0.9680991172790527
This would be so much easierif I wasn't colour blind!,neutral,0.6212621331214905
"Blue flower, red thorns.Blue flower, red thorns.",neutral,0.9686548113822937
"Hold on, Shrek! I'm comin'!",neutral,0.8583552241325378
Not good.,disapproval,0.7708457708358765
"Okay. Okay, I can nearly see the head.It's just about...",approval,0.5781455636024475
Nothing happened. We were just...,neutral,0.9322677850723267
"Look, if you wanted to be alone,all you had to do was ask, okay?",neutral,0.650449812412262
Come on!That's the last thing on my mind.,neutral,0.9111294746398926
The princess here was just...,neutral,0.9610326290130615
"Hey, what's that? That's...Is that blood?",curiosity,0.4730765223503113
Hey!,neutral,0.8101447224617004
"There it is, Princess.",neutral,0.6910755038261414
Your future awaits you.,optimism,0.5770105123519897
"-That's Duloc?-Yeah, I know.",approval,0.4402156174182892
"You know, Shrek thinks Lord Farquaad'scompensating for something,",neutral,0.945563793182373
which I think means he has a really...,neutral,0.8642111420631409
I...,neutral,0.9666339755058289
"-I guess we better move on.-Sure. But, Shrek?",approval,0.49333900213241577
I'm worried about Donkey.,nervousness,0.4356711804866791
"-What?-I mean, look at him.",neutral,0.7970039248466492
-He doesn't look so good.-What are you talking about? I'm fine.,disappointment,0.3065789043903351
"Well, that's what they always say,",neutral,0.8539767265319824
"and then next thing you know,you're on your back.",neutral,0.9364398121833801
"-Dead.-You know, she's right.",approval,0.8493202924728394
You look awful.Do you want to sit down?,disgust,0.6392024755477905
"-You know, I'll make you some tea.-I didn't want to say nothin',",neutral,0.8248058557510376
"but I got this twinge in my neck,and when I turn my head like this, look.",neutral,0.772232711315155
-See?-Who's hungry?,neutral,0.7844452261924744
-I'll find us some dinner.-I'll get the firewood.,neutral,0.916782021522522
"Hey, where you goin'?Man, I can't feel my toes!",neutral,0.4372917115688324
I don't have any toes!,neutral,0.9259844422340393
I think I need a hug.,desire,0.39466890692710876
This is good. This is really good.,admiration,0.9486125111579895
-What is this?-Weed rat.,neutral,0.8193854093551636
Rotisserie style.,neutral,0.9641909599304199
No kidding.,neutral,0.8502806425094604
"Well, this is delicious.",admiration,0.9375198483467102
"Well, they're also great in stews.",admiration,0.9305212497711182
"Now, I don't mean to brag,but I make a mean weedrat stew.",neutral,0.5921078324317932
I guess I'll be dininga little differently tomorrow night.,neutral,0.41875866055488586
Maybe you cancome visit me in the swamp sometime.,neutral,0.7189607620239258
I'll cook all kinds of stuff for you.,neutral,0.7783663272857666
"Swamp-toad soup, fish-eye tartare,you name it.",neutral,0.9254419803619385
I'd like that.,love,0.7123154401779175
"-Princess?-Yes, Shrek?",neutral,0.7668715715408325
I was wondering. Are you...,surprise,0.5904650092124939
Are you gonna eat that?,curiosity,0.6451135873794556
"Man, isn't this romantic?Just look at that sunset.",admiration,0.39045917987823486
"Sunset? No! I mean, it's late.It's very late.",disapproval,0.430631548166275
-What?-Wait a minute.,neutral,0.7606086134910583
I see what's goin' on here.,neutral,0.7602629661560059
"-You're afraid of the dark, aren't you?-Yes!",curiosity,0.29303333163261414
"Yes, that's it. I'm terrified.You know what, I'd better go inside.",fear,0.9080329537391663
"Don't feel bad, Princess. I used tobe afraid of the dark, too, until...",fear,0.7708206176757812
"Hey, no, wait. I'm still afraid of the dark.",fear,0.9065768122673035
-Good night.-Good night.,gratitude,0.20165666937828064
Now I really see what's goin' on here.,neutral,0.6203561425209045
What are you talkin' about?,curiosity,0.5819555521011353
"I don't even wanna hear it.Look, I'm an animal, and I got instincts.",disapproval,0.5884937047958374
I know you two werediggin' on each other. I could feel it.,neutral,0.8368436098098755
You're crazy.I'm just bringing her back to Farquaad.,neutral,0.21075764298439026
"Come on, Shrek.Wake up and smell the pheromones.",neutral,0.8827639222145081
-Just go on in and tell her how you feel.-I...,neutral,0.9546929001808167
"There's nothing to tell.Besides, even if I did tell her that,",neutral,0.8449779152870178
"well, you know...And I'm not sayin' I do, 'cause I don't...",neutral,0.6280906200408936
"She's a princess, and I'm...",admiration,0.8751835227012634
-An ogre?-Yeah. An ogre.,neutral,0.7633951902389526
"-Hey, where you goin'7-To get more firewood.",neutral,0.9467031359672546
Princess? Princess Fiona?,neutral,0.5886355638504028
"Princess, where are you?",curiosity,0.5695552825927734
Princess?,neutral,0.6072466373443604
It's very spooky in here.I ain't playing no games.,fear,0.6996541023254395
"-No! No!-No, help!",disapproval,0.7406126260757446
"-Shrek! Shrek! Shrek!-No, it's okay. It's okay.",neutral,0.49867019057273865
"-What did you do with the princess?-Donkey, I'm the princess.",curiosity,0.6442274451255798
"It's me, in this body.",neutral,0.9112368822097778
"Oh, my God! You ate the princess!",excitement,0.41254371404647827
-Can you hear me?-Donkey!,neutral,0.835017740726471
"-Listen, keep breathing!-No!",neutral,0.6839880347251892
I'll get you out of there!Shrek! Shrek! Shrek!,neutral,0.6745542883872986
-Shrek!-This is me.,neutral,0.9274175763130188
Princess?,neutral,0.6072466373443604
What happened to you?You're different.,curiosity,0.6294167041778564
"-I'm ugly, okay?-Well, yeah.",approval,0.22806423902511597
Was it something that you ate? 'CauseI told Shrek those rats was a bad idea.,curiosity,0.6131923198699951
"-You are what you eat, I said. Now...-No.",neutral,0.8609367609024048
I've been this wayas long as I can remember.,neutral,0.31289786100387573
"What do you mean? Look,I ain't never seen you like this before.",surprise,0.4524337649345398
It only happenswhen the sun goes down.,neutral,0.803004264831543
"""By night one way, by day another.This shall be the norm",neutral,0.8034998178482056
"""until you find true love's first kissand then take love's true form.""",neutral,0.9311855435371399
That's beautiful.I didn't know you wrote poetry.,admiration,0.8897948861122131
It's a spell.,neutral,0.9587547183036804
"When I was a little girl,a witch cast a spell on me.",neutral,0.8753548860549927
"Every night I become this,",neutral,0.9477660655975342
"this horrible, ugly beast.",disgust,0.5028937458992004
I was placed in a tower to await the daymy true love would rescue me.,love,0.7291303873062134
That's why I have to marryLord Farquaad tomorrow,neutral,0.5799121856689453
before the sun setsand he sees me like this.,neutral,0.96242755651474
"All right, all right. Calm down.Look, it's not that bad.",approval,0.7465091943740845
"You're not that ugly.Well, I ain't gonna lie. You are ugly.",disgust,0.7268030643463135
But you only look like this at night.Shrek's ugly 24-7.,disgust,0.4215134382247925
"But, Donkey, I'm a princess,",admiration,0.36884805560112
and this is not how a princessis meant to look.,disapproval,0.7582318782806396
"Princess, how 'bout if youdon't marry Farquaad?",neutral,0.6141335964202881
have to.,neutral,0.9405705332756042
Only my true love's kisscan break the spell.,love,0.7009328007698059
"But, you know, you're kind of an ogre,",neutral,0.8509052991867065
"and Shrek, well,you got a lot in common.",neutral,0.7806367874145508
Shrek?,neutral,0.7342647910118103
"Princess, I... How's it going, first of all?",curiosity,0.4628772735595703
"Good? Good for me, too. I'm okay.",approval,0.7150506377220154
I saw this flower and thought of youbecause it's pretty and...,admiration,0.9068604707717896
"Well, I don't really like it,but I thought you might like it",disapproval,0.8814210891723633
'cause you're pretty.But I like you anyway. I'd...,love,0.8011348843574524
"I'm in trouble. Okay, here we go.",nervousness,0.22193968296051025
I can't just marry whoever I want.,neutral,0.6614394783973694
"Take a good look at me, Donkey.",caring,0.3056940734386444
"I mean, really,",neutral,0.6851756572723389
who could ever love a beastso hideous and ugly?,disgust,0.7071571350097656
Princess and ugly don't go together.,disapproval,0.6596130728721619
That's why I can't stay here with Shrek.,neutral,0.6287431120872498
My only chance to live happilyever after is to marry my true love.,love,0.691796064376831
"Don't you see, Donkey?That's just how it has to be.",neutral,0.5445331931114197
It's the only way to break the spell.,neutral,0.8232865929603577
You at least gotta tell Shrek the truth.,neutral,0.8716524243354797
No! You can't breathe a word.No one must ever know.,disapproval,0.5483663082122803
What's the point of being able to talkif you gotta keep secrets?,curiosity,0.5490484237670898
Promise you won't tell. Promise!,neutral,0.8527132868766785
"All right, all right. I won't tell him.But you should.",approval,0.6028384566307068
"I just know before this is over,I'm gonna need",neutral,0.5867047905921936
a whole lot of serious therapy.Look at my eye twitch in'.,neutral,0.9490211606025696
"I tell him, I tell him not.",neutral,0.9097287654876709
"I tell him, I tell him not.",neutral,0.9097287654876709
tell him.,neutral,0.9503929018974304
"Shrek! Shrek, there's something I want...",desire,0.6558975577354431
Shrek.,neutral,0.9037522673606873
-Are you all right?-Perfect! Never been better.,caring,0.40050145983695984
I... I don't...There's something I have to tell you.,neutral,0.5620108842849731
"You don't have to tell meanything, Princess.",neutral,0.8792964816093445
-I heard enough last night.-You heard what I said?,neutral,0.7542334198951721
Every word.,neutral,0.9559683799743652
I thought you'd understand.,neutral,0.8235816359519958
understand.,neutral,0.48226234316825867
"Like you said, ""Who couldlove a hideous, ugly beast?""",neutral,0.559639573097229
But I thought that wouldn't matter to you.,neutral,0.6929917335510254
"Yeah? Well, it does.",approval,0.4602802097797394
Right on time.,neutral,0.5566471815109253
"Princess, I've brought youa little something.",neutral,0.8197203278541565
What'd I miss? What'd I miss?,curiosity,0.639887273311615
Who said that?Couldn't have been a donkey.,confusion,0.5090946555137634
Princess Fiona.,neutral,0.8688077330589294
"As promised. Now, hand it over.",neutral,0.6149888634681702
"Very well, ogre. The deedto your swamp, cleared out, as agreed.",approval,0.8522599339485168
Take it and gobefore I change my mind.,neutral,0.6545047760009766
"Forgive me, Princess, for startling you,",remorse,0.5398164987564087
"but you startled me,",surprise,0.6834240555763245
for I have never seensuch a radiant beauty before.,admiration,0.8878664970397949
I am Lord Farquaad.,neutral,0.9535863995552063
"Lord Farquaad? No, no.",disapproval,0.7920047044754028
"Forgive me, my lord,for I was just saying a short",remorse,0.7087164521217346
farewell.,neutral,0.8664087057113647
That is so sweet. You don't haveto waste good manners on the ogre.,admiration,0.8655718564987183
It's not like it has feelings.,disapproval,0.6902762651443481
"No, you're right. It doesn't.",approval,0.6745026707649231
"Princess Fiona, beautiful, fair,flawless Fiona.",admiration,0.9570133686065674
I ask your hand in marriage.,neutral,0.9587231278419495
Will you be the perfect bridefor the perfect groom?,curiosity,0.7432193756103516
"Lord Farquaad, I accept.Nothing would make...",approval,0.8546079993247986
"Excellent! I'll start the plans,for tomorrow we wed!",admiration,0.841117799282074
"No! I mean, why wait?",disapproval,0.46725040674209595
Let's get married today before sunset.,excitement,0.3175216615200043
"Anxious, are we? You're right.",approval,0.4216415584087372
"The sooner, the better.There's so much to do!",neutral,0.35675063729286194
"There's the caterer,the cake, the band, the guest list.",neutral,0.9192973971366882
"Captain, round up some guests!",neutral,0.9516618251800537
"Fare thee well, ogre.",caring,0.8710770606994629
"Shrek, what are you doing?You're letting her get away.",neutral,0.47145625948905945
Yeah? So what?,curiosity,0.5099121332168579
"Shrek, there's something about heryou don't know.",neutral,0.742022693157196
"Look, I talked to her last night. She's...",neutral,0.8261662721633911
"I know you talked to her last night.You're great pals, aren't ya?",admiration,0.7773000597953796
"Now, if you two are such good friends,why don't you follow her home?",curiosity,0.3600834906101227
"Shrek, I wanna go with you.",desire,0.5681336522102356
"I told you, didn't I?You're not coming home with me.",neutral,0.5730909109115601
I live alone!My swamp! Me! Nobody else!,neutral,0.5574749708175659
Understand? Nobody!,neutral,0.5875890254974365
"Especially useless, pathetic,annoying, talking donkeys!",annoyance,0.6064337491989136
-But I thought...-Yeah. You know what?,neutral,0.553602397441864
You thought wrong!,disapproval,0.8071076273918152
Shrek.,neutral,0.9037522673606873
Donkey? What are you doing?,neutral,0.536216676235199
"I would think, of all people, you wouldrecognise a wall when you see one.",neutral,0.7800902724266052
"Well, yeah.",neutral,0.49322307109832764
"But the wall's supposedto go around my swamp, not through it.",neutral,0.7726272940635681
"It is around your half.See, that's your half, and this is my half.",neutral,0.9411623477935791
Your half.,neutral,0.9669185280799866
"Yes, my half.I helped rescue the princess.",approval,0.5587851405143738
"I did half the work, I get half the booty.",neutral,0.9361211657524109
"Now, hand me that big, old rock,the one that looks like your head.",neutral,0.9201786518096924
"-Back off!-No, you back off.",neutral,0.7294782400131226
-This is my swamp!-Our swamp.,neutral,0.9472042918205261
"-Let go, Donkey!-You let go.",neutral,0.9643838405609131
-Stubborn jackass!-Smelly ogre.,neutral,0.851395308971405
Fine!,approval,0.6635284423828125
"Hey, come back here.I'm not through with you yet.",neutral,0.9246899485588074
"Well, I'm through with you.",neutral,0.47953328490257263
"You know, with you, it's always,""Me, me, me!""",neutral,0.8833770155906677
"Well, guess what! Now it's my turn!So, you just shut up and pay attention!",anger,0.5116987824440002
You are mean to me.,neutral,0.9542992115020752
You insult me and you don'tappreciate anything that I do!,annoyance,0.5081504583358765
You're always pushing me aroundor pushing me away.,neutral,0.8431499600410461
"Yeah? Well, if I treated you so bad,how come you came back?",curiosity,0.5456629395484924
Because that's what friends do!They forgive each other!,approval,0.5757047533988953
"Yeah. You're right, Donkey.",approval,0.8416305184364319
I forgive youfor stabbin' me in the back!,neutral,0.32182577252388
"You're so wrapped up in layers,onion boy,",neutral,0.954319417476654
you're afraid of your own feelings.,fear,0.7513753175735474
Go away!,anger,0.7420721054077148
"See, there you are, doing it againjust like you did to Fiona.",neutral,0.6048853993415833
"All she ever do was like you,maybe even love you.",love,0.6404147148132324
"Love me?She said I was ugly, a hideous creature.",disgust,0.6578919291496277
I heard the two of you talking.,neutral,0.9488984942436218
She wasn't talkin' about you.She was talkin' about somebody else.,neutral,0.9256048798561096
She wasn't talking about me?,neutral,0.7223647236824036
"Well, then who was she talking about?",curiosity,0.503933310508728
"No way. I ain't saying anything.You don't wanna listen to me, right?",disapproval,0.6369360685348511
-Right? No!-Donkey!,neutral,0.6484841704368591
